+-----------------------------------------------------+-----------------+---------+
|                        State                        |      Action     | Q-Value |
|   (2, 2, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (2, 1, 1, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.34  |
|   (4, 2, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|   (4, 3, 1, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 2, 1, False, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
| (3, 1, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.21  |
| (4, 1, 0, False, False, False, False, False, False) |   Actions.LEFT  |  -0.48  |
|  (3, 1, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.38  |
|  (2, 1, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.38  |
|  (3, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (4, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|   (1, 1, 0, False, True, True, False, False, True)  |    Actions.UP   |  -0.41  |
|   (2, 3, 0, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.78  |
|   (2, 4, 0, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.98  |
|   (2, 3, 0, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.69  |
|   (3, 1, 0, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.38  |
|   (2, 2, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.35  |
|    (1, 1, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.91  |
|    (1, 0, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (2, 1, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.96  |
|    (1, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -1.04  |
| (2, 1, 1, False, False, False, False, False, False) |    Actions.UP   |  -0.78  |
| (4, 4, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -0.81  |
|  (2, 3, 0, False, False, True, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 1, 0, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 1, 0, False, True, True, False, False, False)  |   Actions.DOWN  |  -0.39  |
|  (3, 4, 0, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 3, 0, False, True, True, False, False, False)  |   Actions.LEFT  |  -0.51  |
|  (2, 2, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 2, 0, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|  (1, 1, 0, False, True, True, False, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (1, 2, 0, False, True, True, False, False, False)  |    Actions.UP   |   -0.3  |
|   (1, 2, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 2, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 1, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 2, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (2, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.55  |
|   (2, 3, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (4, 4, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (4, 3, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 3, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (3, 2, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (3, 1, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (4, 1, 0, False, True, True, False, True, False)  |   Actions.LEFT  |  -0.51  |
|   (4, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (4, 0, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 0, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (3, 1, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (3, 2, 0, False, True, True, False, True, False)  |   Actions.DOWN  |   -0.3  |
|   (4, 2, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (3, 2, 0, False, True, True, False, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (3, 3, 0, False, True, True, False, True, False)  |    Actions.UP   |   -0.3  |
|   (2, 3, 0, False, True, True, False, True, False)  |   Actions.LEFT  |   -0.3  |
|   (2, 3, 0, True, True, True, False, True, False)   |    Actions.UP   |   -0.3  |
|   (1, 3, 0, True, True, True, False, True, False)   |  Actions.RIGHT  |   -0.3  |
|    (1, 0, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|    (4, 1, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.96  |
|  (3, 3, 0, False, False, False, False, False, True) |  Actions.RIGHT  |   -0.3  |
|  (3, 4, 0, False, False, False, False, False, True) |   Actions.LEFT  |  -0.55  |
|  (2, 2, 0, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.59  |
|  (1, 1, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (1, 2, 0, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (2, 4, 0, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.59  |
|  (4, 4, 0, False, False, True, False, False, True)  |    Actions.UP   |  -0.34  |
|  (1, 3, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (1, 2, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.55  |
|  (0, 2, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (0, 2, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (0, 1, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (1, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (2, 3, 1, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (2, 2, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (2, 1, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (3, 1, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (3, 2, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (3, 2, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.51  |
|  (2, 2, 1, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.34  |
|  (3, 2, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (4, 2, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 2, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (2, 3, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (3, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 3, 1, False, False, True, False, False, True)  |    Actions.UP   |  -0.54  |
|  (1, 4, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.34  |
|  (2, 3, 1, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 1, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.34  |
|  (1, 2, 1, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (1, 1, 1, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (1, 0, 1, False, False, True, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 0, 0, False, False, True, False, False, True)  |    Actions.UP   |  -0.78  |
|  (0, 0, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.73  |
|  (0, 2, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 0, False, False, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (1, 0, 0, False, False, True, False, False, True)  |  Actions.RIGHT  |  -0.55  |
|  (1, 1, 0, False, False, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 0, False, False, True, False, False, True)  |   Actions.DOWN  |  -0.55  |
|  (3, 1, 0, False, False, True, False, False, True)  |    Actions.UP   |  -0.73  |
|  (2, 1, 0, False, False, True, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (1, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (1, 2, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.76  |
|  (1, 0, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.76  |
|  (1, 0, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.88  |
|  (3, 0, 0, False, True, False, True, False, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 0, 0, False, True, False, True, False, False)  |    Actions.UP   |  -0.51  |
|  (3, 0, 0, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 0, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 1, 0, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (1, 1, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (1, 2, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (1, 3, 0, False, True, False, True, False, False)  |   Actions.DOWN  |  -0.51  |
|  (2, 3, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |  -0.51  |
|  (2, 4, 0, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 3, 0, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 2, 0, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 2, 0, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 2, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 0, False, True, False, True, False, False)  |    Actions.UP   |  -0.51  |
|  (3, 3, 0, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (3, 2, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |  -0.51  |
|  (3, 3, 0, False, True, False, True, False, False)  |   Actions.DOWN  |  -0.51  |
|  (4, 3, 0, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 2, 0, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 1, 0, False, True, False, True, False, False)  |  Actions.PICKUP |   3.9   |
|  (4, 1, 1, False, True, False, True, False, False)  |   Actions.LEFT  |  -0.51  |
|  (4, 0, 1, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 1, 1, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (4, 2, 1, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (4, 1, 1, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (3, 1, 1, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (4, 0, 1, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (3, 0, 1, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 0, 1, False, True, False, True, False, False)  | Actions.DROPOFF |   6.63  |
|  (2, 0, 0, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (3, 0, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (3, 3, 0, False, True, False, True, False, False)  |    Actions.UP   |  -0.55  |
|  (2, 3, 0, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (2, 3, 0, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 4, 0, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (1, 4, 0, False, True, False, True, False, False)  |    Actions.UP   |   -0.3  |
|  (0, 4, 0, False, True, False, True, False, False)  |  Actions.PICKUP |   3.9   |
|  (0, 4, 1, False, True, False, True, False, False)  |   Actions.LEFT  |  -0.51  |
|  (0, 3, 1, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (0, 3, 1, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 2, 1, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (0, 1, 1, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (1, 1, 1, False, True, False, True, False, False)  |   Actions.DOWN  |   -0.3  |
|  (2, 1, 1, False, True, False, True, False, False)  |  Actions.RIGHT  |   -0.3  |
|  (2, 2, 1, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|  (2, 1, 1, False, True, False, True, False, False)  |   Actions.LEFT  |   -0.3  |
|   (2, 0, 0, False, True, False, True, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (2, 1, 0, False, True, False, True, True, False)  |  Actions.RIGHT  |  -0.51  |
|   (2, 2, 0, False, True, False, True, True, False)  |  Actions.RIGHT  |  -0.59  |
|   (2, 3, 0, False, True, False, True, True, False)  |    Actions.UP   |  -0.66  |
|   (1, 3, 0, False, True, False, True, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 3, 0, False, True, False, True, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 3, 0, False, True, False, True, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 2, 0, False, True, False, True, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 1, 0, False, True, False, True, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 1, 0, False, True, False, True, True, False)  |   Actions.DOWN  |   -0.3  |
|   (2, 1, 0, False, True, False, True, True, False)  |    Actions.UP   |   -0.3  |
|   (1, 1, 0, False, True, False, True, True, False)  |    Actions.UP   |   -0.3  |
|   (0, 1, 0, False, True, False, True, True, False)  |   Actions.LEFT  |   -0.3  |
|   (0, 0, 0, False, True, False, True, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 0, 0, False, True, False, True, True, False)  |   Actions.DOWN  |   -0.3  |
|   (1, 3, 0, False, True, False, True, True, False)  |   Actions.LEFT  |   -0.3  |
|   (1, 2, 0, False, True, False, True, True, False)  |   Actions.LEFT  |   -0.3  |
|   (1, 1, 0, False, True, False, True, True, False)  |  Actions.RIGHT  |   -0.3  |
|   (1, 2, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.66  |
|   (2, 2, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.51  |
|   (2, 1, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.69  |
|   (2, 2, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.66  |
|   (1, 2, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.66  |
|   (1, 1, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.59  |
|   (2, 2, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |   -0.3  |
|   (2, 3, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.34  |
|   (1, 1, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.55  |
|   (1, 0, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.87  |
|   (2, 0, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.76  |
|   (3, 0, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.97  |
|   (2, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.84  |
|   (2, 1, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.88  |
|   (3, 1, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.66  |
|   (3, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.66  |
|   (3, 1, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.83  |
|   (2, 1, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.66  |
|   (2, 0, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.84  |
|   (1, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |   -0.3  |
|   (2, 1, 0, False, True, True, True, True, False)   |    Actions.UP   |   -0.3  |
|   (1, 1, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.59  |
|   (1, 2, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.76  |
|   (0, 2, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |   -0.3  |
|   (0, 3, 0, False, True, True, True, True, False)   |   Actions.LEFT  |   -0.3  |
|   (0, 2, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.86  |
|   (0, 2, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.51  |
|   (0, 1, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.51  |
|   (0, 1, 0, False, True, True, True, True, False)   |   Actions.LEFT  |   -0.3  |
|   (0, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.55  |
|   (0, 1, 0, False, True, True, True, True, False)   |   Actions.DOWN  |  -0.73  |
|   (1, 1, 0, False, True, True, True, True, False)   |    Actions.UP   |  -0.51  |
|   (3, 1, 0, False, True, True, True, True, False)   |   Actions.DOWN  |   -0.3  |
|   (4, 1, 0, False, True, True, True, True, False)   |   Actions.LEFT  |  -0.51  |
|   (4, 0, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |  -0.34  |
|   (4, 1, 0, False, True, True, True, True, False)   |  Actions.RIGHT  |   -0.3  |
|   (4, 2, 0, False, True, True, True, True, False)   |    Actions.UP   |   -0.3  |
